domain,agent,classification,allowed,rule_source,matched_rule_directive,matched_rule_path,allow_rules,disallow_rules,robots_url,robots_status,robots_error,robots_parsed,robots_looks_html
hy-vee.com,DEFAULT/OTHER,Wildcard Rule (Allowed),True,wildcard,disallow,,, | /company/live-event.aspx | /company/mobile-alerts.aspx | /health/pharmacy/prescription-refills/prescription-refills.aspx | /health/pharmacy/prescription-refills/refills-prescription.aspx | /shop/coupons/vendor-test.aspx | /resources/saver-fuel.aspx | /grocery/search | /meal-solutions/ | /aisles-online/p/1399306 | /aisles-online/p/1399329 | /aisles-online/p/1399309 | /aisles-online/p/1399311 | /aisles-online/p/1399335 | /aisles-online/p/1399327 | /aisles-online/p/1399337 | /aisles-online/p/1399344 | /aisles-online/p/1399323 | /aisles-online/p/1399315 | /aisles-online/p/1399340 | /aisles-online/p/1399346 | /aisles-online/p/1399342 | /aisles-online/p/1745975 | /aisles-online/p/1399318 | /aisles-online/p/2150234 | /aisles-online/p/2150235 | /aisles-online/p/2150236 | /aisles-online/p/2150237 | /aisles-online/p/2150240 | /aisles-online/p/2150241 | /aisles-online/p/2150242 | /aisles-online/p/2152924 | /aisles-online/p/2152925 | /aisles-online/p/2152926 | /aisles-online/p/2152927 | /aisles-online/p/2152928 | /aisles-online/p/2152929 | /aisles-online/p/2152933 | /aisles-online/p/2152934 | /aisles-online/p/2152935 | /aisles-online/p/4119363 | /aisles-online/p/4119338 | /aisles-online/p/3893912 | /aisles-online/p/4119364 | /aisles-online/p/4119365 | /aisles-online/p/4119339 | /aisles-online/p/2462491 | /aisles-online/p/4119366 | /aisles-online/p/4119367 | /aisles-online/p/4119368 | /aisles-online/p/4119369 | /aisles-online/p/4119370 | /aisles-online/p/4119371 | /aisles-online/p/4119372 | /aisles-online/p/4119340 | /aisles-online/p/4119373 | /aisles-online/p/4119374 | /aisles-online/p/4119375 | /aisles-online/p/4119376 | /aisles-online/p/4119341 | /aisles-online/p/4119377 | /aisles-online/p/4119378 | /aisles-online/p/4119379 | /aisles-online/p/2537243 | /aisles-online/p/2537244 | /aisles-online/p/4119380 | /aisles-online/p/4119381 | /aisles-online/p/4119382 | /aisles-online/p/4119383 | /aisles-online/p/4119384 | /aisles-online/p/4119385 | /aisles-online/p/4119386 | /aisles-online/p/4119387 | /aisles-online/p/4119388 | /aisles-online/p/4119389 | /aisles-online/p/4119390 | /aisles-online/p/4119391 | /aisles-online/p/4119392 | /aisles-online/p/4119393 | /aisles-online/p/4119394 | /aisles-online/p/4119395 | /aisles-online/p/4119396 | /aisles-online/p/4119397 | /aisles-online/p/4119398 | /aisles-online/p/4119399 | /aisles-online/p/4119342 | /aisles-online/p/4119400 | /aisles-online/p/4119401 | /aisles-online/p/4119402 | /aisles-online/p/4119343 | /aisles-online/p/4119403 | /aisles-online/p/4119404 | /aisles-online/p/4119405 | /aisles-online/p/4119406 | /aisles-online/p/4119407 | /aisles-online/p/4119408 | /aisles-online/p/4119409 | /aisles-online/p/4119344 | /aisles-online/p/4119410 | /aisles-online/p/4119411 | /aisles-online/p/4119412 | /aisles-online/p/4119413 | /aisles-online/p/4119345 | /aisles-online/p/4119414 | /aisles-online/p/4119415 | /aisles-online/p/4119416 | /aisles-online/p/4119417 | /aisles-online/p/4119346 | /aisles-online/p/4119418 | /aisles-online/p/4119419 | /aisles-online/p/4119420 | /aisles-online/p/2027373 | /aisles-online/p/2027375 | /aisles-online/p/2027369 | /aisles-online/p/2027379 | /aisles-online/p/2027383 | /aisles-online/p/2027384 | /aisles-online/p/4119347 | /aisles-online/p/4119421 | /aisles-online/p/4119422 | /aisles-online/p/4119423 | /aisles-online/p/2409484 | /aisles-online/p/4119424 | /aisles-online/p/4119425 | /aisles-online/p/4119348 | /aisles-online/p/4119426 | /aisles-online/p/4119427 | /aisles-online/p/4119428 | /aisles-online/p/4119429 | /aisles-online/p/4119430 | /aisles-online/p/3122141 | /aisles-online/p/3122142 | /aisles-online/p/3122143 | /aisles-online/p/3122102 | /aisles-online/p/4119431 | /aisles-online/p/4119349 | /aisles-online/p/4119432 | /aisles-online/p/2507350 | /aisles-online/p/4119433 | /aisles-online/p/2533456 | /aisles-online/p/4119350 | /aisles-online/p/4119434 | /aisles-online/p/3786507 | /aisles-online/p/4119435 | /aisles-online/p/4119436 | /aisles-online/p/4119437 | /aisles-online/p/4119438 | /aisles-online/p/4119439 | /aisles-online/p/4119440 | /aisles-online/p/4119441 | /aisles-online/p/4119442 | /aisles-online/p/4119351 | /aisles-online/p/3879535 | /aisles-online/p/3816196 | /aisles-online/p/3891649 | /aisles-online/p/3891650 | /aisles-online/p/3891651 | /aisles-online/p/4119443 | /aisles-online/p/4119444 | /aisles-online/p/4119352 | /aisles-online/p/4119445 | /aisles-online/p/4119446 | /aisles-online/p/4119447 | /aisles-online/p/4119448 | /aisles-online/p/4119449 | /aisles-online/p/4119450 | /aisles-online/p/4119451 | /aisles-online/p/2549187 | /aisles-online/p/4119452 | /aisles-online/p/4119453 | /aisles-online/p/4119353 | /aisles-online/p/4119454 | /aisles-online/p/4119455 | /aisles-online/p/4119456 | /aisles-online/p/4119457 | /aisles-online/p/4119354 | /aisles-online/p/4074575 | /aisles-online/p/4119458 | /aisles-online/p/4028402 | /aisles-online/p/4119355 | /aisles-online/p/4119459 | /aisles-online/p/4119460 | /aisles-online/p/4119461 | /aisles-online/p/4119356 | /aisles-online/p/4119462 | /aisles-online/p/4119463 | /aisles-online/p/4119464 | /aisles-online/p/4119357 | /aisles-online/p/4119465 | /aisles-online/p/4119466 | /aisles-online/p/4119467 | /aisles-online/p/4119358 | /aisles-online/p/4119468 | /aisles-online/p/4119469 | /aisles-online/p/4119470 | /aisles-online/p/4119359 | /aisles-online/p/4119471 | /aisles-online/p/4119472 | /aisles-online/p/4119473 | /aisles-online/p/4119360 | /aisles-online/p/4119474 | /aisles-online/p/4119475 | /aisles-online/p/4119476 | /aisles-online/p/4119477 | /aisles-online/p/2561281 | /aisles-online/p/3775583 | /aisles-online/p/3805749 | /aisles-online/p/4119478 | /aisles-online/p/4119479 | /aisles-online/p/4119480 | /aisles-online/p/4119481 | /aisles-online/p/4119482 | /aisles-online/p/4119483 | /aisles-online/p/3033347 | /aisles-online/p/3033348 | /aisles-online/p/3033350 | /aisles-online/p/4119484 | /aisles-online/p/2182093 | /aisles-online/p/2537738 | /aisles-online/p/4119485 | /aisles-online/p/4119486 | /aisles-online/p/4119487 | /aisles-online/p/4119488 | /aisles-online/p/4119489 | /aisles-online/p/4119490 | /aisles-online/p/4119491 | /aisles-online/p/4119492 | /aisles-online/p/2428417 | /aisles-online/p/2428418 | /aisles-online/p/4119493 | /aisles-online/p/4119494 | /aisles-online/p/4119495 | /aisles-online/p/4119496 | /aisles-online/p/4119497 | /aisles-online/p/4119498 | /aisles-online/p/4119499 | /aisles-online/p/4119500 | /aisles-online/p/4119501 | /aisles-online/p/4119502 | /aisles-online/p/4119503 | /aisles-online/p/4119504 | /aisles-online/p/4119505 | /aisles-online/p/4119506 | /aisles-online/p/4119507 | /aisles-online/p/4119508 | /aisles-online/p/4119509 | /aisles-online/p/4119510 | /aisles-online/p/4119511 | /aisles-online/p/4119512 | /aisles-online/p/4119513 | /aisles-online/p/4119514 | /aisles-online/p/4119515 | /aisles-online/p/4119516 | /aisles-online/p/4119517 | /aisles-online/p/4119518 | /aisles-online/p/4119519 | /aisles-online/p/4119520 | /aisles-online/p/4119521 | /aisles-online/p/4119522 | /aisles-online/p/4119523 | /aisles-online/p/4119524 | /aisles-online/p/3857054 | /aisles-online/p/2845934 | /aisles-online/p/4119525 | /aisles-online/p/4119526 | /aisles-online/p/4119527 | /aisles-online/p/501213 | /aisles-online/p/4119528 | /aisles-online/p/4119529 | /aisles-online/p/4119530 | /aisles-online/p/4119531 | /aisles-online/p/4119532 | /aisles-online/p/4119361 | /aisles-online/p/4119533 | /aisles-online/p/4119534 | /aisles-online/p/4119535 | /aisles-online/p/4119362 | /aisles-online/p/92689 | /aisles-online/p/1621672 | /aisles-online/p/3688261 | /aisles-online/p/3688264 | /aisles-online/p/1533340 | /aisles-online/p/3994232 | /aisles-online/p/91136 | /aisles-online/p/740740 | /aisles-online/p/1872850 | /aisles-online/p/4044976 | /aisles-online/p/4041403 | /aisles-online/p/4041619 | /aisles-online/p/3937629 | /aisles-online/p/4041398 | /aisles-online/p/3888004 | /aisles-online/p/4039676 | /aisles-online/p/4039675 | /aisles-online/p/3871724 | /aisles-online/p/3881571 | /aisles-online/p/3881572 | /aisles-online/p/3881573 | /aisles-online/p/779890 | /aisles-online/p/4041393 | /aisles-online/p/91135 | /aisles-online/p/360802 | /aisles-online/p/570206 | /aisles-online/p/451864 | /aisles-online/p/4041394 | /aisles-online/p/3688362 | /aisles-online/p/2212237 | /aisles-online/p/4041620 | /aisles-online/p/4041405 | /aisles-online/p/3722587 | /aisles-online/p/3722585 | /aisles-online/p/3722586 | /aisles-online/p/740739 | /aisles-online/p/91133 | /aisles-online/p/4132696 | /aisles-online/p/4132697 | /aisles-online/p/4132698 | /aisles-online/p/4132699 | /aisles-online/p/4132700 | /aisles-online/p/4132701 | /aisles-online/p/4132702 | /aisles-online/p/4132703 | /aisles-online/p/4132704 | /aisles-online/p/4132705 | /aisles-online/p/4132706 | /aisles-online/p/4132707 | /aisles-online/p/2820065 | /aisles-online/p/3380931 | /aisles-online/p/4117015 | /aisles-online/p/4117016 | /aisles-online/p/4117017 | /aisles-online/p/4117014 | /aisles-online/p/4117019 | /aisles-online/p/4117020 | /aisles-online/p/4117021 | /aisles-online/p/4117022 | /aisles-online/p/3464156 | /aisles-online/p/4117023 | /aisles-online/p/2159886 | /aisles-online/p/4117024 | /aisles-online/p/4117025 | /aisles-online/p/4117026 | /aisles-online/p/4117027 | /aisles-online/p/4117028 | /aisles-online/p/4117029 | /aisles-online/p/2564789 | /aisles-online/p/4117030 | /aisles-online/p/2557714 | /aisles-online/p/2557715 | /aisles-online/p/4117031 | /aisles-online/p/4117032 | /aisles-online/p/4117033 | /aisles-online/p/4117034 | /aisles-online/p/4117035 | /aisles-online/p/4117036 | /aisles-online/p/4117037 | /aisles-online/p/4117038 | /aisles-online/p/4117039 | /aisles-online/p/4117040 | /aisles-online/p/4117041 | /aisles-online/p/4117042 | /aisles-online/p/4117043 | /aisles-online/p/4117044 | /aisles-online/p/4117045 | /aisles-online/p/4117046 | /aisles-online/p/4117047 | /aisles-online/p/4117048 | /aisles-online/p/4117049 | /aisles-online/p/4117050 | /aisles-online/p/4117051 | /aisles-online/p/4117052 | /aisles-online/p/4117053 | /aisles-online/p/4117054 | /aisles-online/p/4117055 | /aisles-online/p/4117056 | /aisles-online/p/4117057 | /aisles-online/p/4117058 | /aisles-online/p/4117059 | /aisles-online/p/4117060 | /aisles-online/p/4117061 | /aisles-online/p/2740444 | /aisles-online/p/4117063 | /aisles-online/p/4117064 | /aisles-online/p/4117065 | /aisles-online/p/4117066 | /aisles-online/p/4117067 | /aisles-online/p/4117068 | /aisles-online/p/4117069 | /aisles-online/p/4117070 | /aisles-online/p/4117071 | /aisles-online/p/4117072 | /aisles-online/p/4117073 | /aisles-online/p/294263 | /aisles-online/p/72165 | /aisles-online/p/1831859 | /aisles-online/p/1870017 | /aisles-online/p/73736 | /aisles-online/p/73157 | /aisles-online/p/73190 | /aisles-online/p/72427 | /aisles-online/p/75869 | /aisles-online/p/75551 | /aisles-online/p/72791 | /aisles-online/p/1830886 | /aisles-online/p/72766 | /aisles-online/p/74166 | /aisles-online/p/72600 | /aisles-online/p/74347 | /aisles-online/p/75303 | /aisles-online/p/74406 | /aisles-online/p/72282 | /aisles-online/p/71871 | /aisles-online/p/72224 | /aisles-online/p/74615 | /aisles-online/p/74366 | /aisles-online/p/72607 | /aisles-online/p/74734 | /aisles-online/p/1741616 | /aisles-online/p/1741618 | /aisles-online/p/1741619 | /aisles-online/p/1923118 | /aisles-online/p/2156290 | /aisles-online/p/2156291 | /aisles-online/p/2160362 | /aisles-online/p/3244430 | /aisles-online/p/3244431 | /aisles-online/p/3163842 | /aisles-online/p/1829134 | /aisles-online/p/3244432 | /aisles-online/p/2558422 | /aisles-online/p/2513090 | /aisles-online/p/2925913 | /aisles-online/p/73813 | /aisles-online/p/3232147 | /aisles-online/p/2156292 | /aisles-online/p/1820400 | /aisles-online/p/2973328 | /aisles-online/p/2973329 | /aisles-online/p/2973330 | /aisles-online/p/3003693 | /aisles-online/p/3003694 | /aisles-online/p/3003695 | /aisles-online/p/74320 | /aisles-online/p/74644 | /aisles-online/p/72324 | /aisles-online/p/73495 | /aisles-online/p/72877 | /aisles-online/p/74085 | /aisles-online/p/648166 | /aisles-online/p/74055 | /aisles-online/p/75901 | /aisles-online/p/73360 | /aisles-online/p/1753024 | /aisles-online/p/1753025 | /aisles-online/p/73245 | /aisles-online/p/729453 | /aisles-online/p/1753026 | /aisles-online/p/75231 | /aisles-online/p/1753027 | /aisles-online/p/1753028 | /aisles-online/p/75736 | /aisles-online/p/1753029 | /aisles-online/p/1753030 | /aisles-online/p/72082 | /aisles-online/p/74518 | /aisles-online/p/71892 | /aisles-online/p/74009 | /aisles-online/p/74243 | /aisles-online/p/74709 | /aisles-online/p/73195 | /aisles-online/p/2515197 | /aisles-online/p/75772 | /aisles-online/p/74786 | /aisles-online/p/74766 | /aisles-online/p/2306766 | /aisles-online/p/74962 | /aisles-online/p/74593 | /aisles-online/p/72914 | /aisles-online/p/3835075 | /aisles-online/p/3835077 | /aisles-online/p/2792085 | /aisles-online/p/2237263 | /aisles-online/p/2546247 | /aisles-online/p/2546248 | /aisles-online/p/2546249 | /aisles-online/p/2311871 | /aisles-online/p/1753031 | /aisles-online/p/1753032 | /aisles-online/p/1753033 | /aisles-online/p/1753034 | /aisles-online/p/1753035 | /aisles-online/p/1753036 | /aisles-online/p/1893969 | /aisles-online/p/2212328 | /aisles-online/p/2273982 | /aisles-online/p/3408087 | /aisles-online/p/2981902 | /aisles-online/p/3408101 | /aisles-online/p/2377147 | /aisles-online/p/2237264 | /aisles-online/p/2377148 | /aisles-online/p/2237265 | /aisles-online/p/3021652 | /aisles-online/p/3021653 | /aisles-online/p/3021654 | /aisles-online/p/3979436 | /aisles-online/p/4074495 | /aisles-online/p/4074497 | /aisles-online/p/294049,https://storage.googleapis.com/browse-shop-sitemap-storage-prod/robots.txt,200,,True,False
instacart.com,*,Explicitly Blocked,False,explicit,disallow,/,,/,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,Adsbot-Google,Explicitly Allowed,True,explicit,allow,/,/ | /store/brands/l/pads-tampons-liners-wipes,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,Adsbot-Google-Mobile,Explicitly Allowed,True,explicit,allow,/,/ | /store/brands/l/pads-tampons-liners-wipes,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,Applebot,Explicitly Allowed,True,explicit,allow,/,/,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,Bingbot,Explicitly Allowed,True,explicit,allow,/,/,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,ChatGPT-User,Explicitly Allowed,True,explicit,allow,/,/ | /store/brands/l/pads-tampons-liners-wipes,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,DuckDuckGo,Explicitly Allowed,True,explicit,allow,/,/,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,Facebot,Explicitly Allowed,True,explicit,,,,/assets,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,Googlebot,Explicitly Allowed,True,explicit,allow,/,/ | /store/brands/l/pads-tampons-liners-wipes,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,Googlebot-Image,Explicitly Allowed,True,explicit,allow,/,/ | /store/brands/l/pads-tampons-liners-wipes,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,Googlebot-Mobile,Explicitly Allowed,True,explicit,allow,/,/ | /store/brands/l/pads-tampons-liners-wipes,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,LinkedInBot,Explicitly Allowed,True,explicit,allow,/,/,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,OAI-SearchBot,Explicitly Allowed,True,explicit,allow,/,/,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,Perplexity-User,Explicitly Blocked,False,explicit,disallow,/,,/,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,PerplexityBot,Explicitly Blocked,False,explicit,disallow,/,,/,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,Slackbot-LinkExpanding,Explicitly Allowed,True,explicit,allow,/,/,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,Slurp,Explicitly Allowed,True,explicit,allow,/,/,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,Storebot-Google,Explicitly Allowed,True,explicit,allow,/,/ | /store/brands/l/pads-tampons-liners-wipes,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,Twitterbot,Explicitly Allowed,True,explicit,allow,/,/,/accounts/unlock | /api/ | /ex/ | /orders/ | /store/orders/ | /redeem_coupon_token | /store/order_changes/ | /store/*/browse_departments* | /store/*/ng/l/* | /store/referrals* | /store/item* | /store/pickup/status/* | /store/*/buy_it_again* | /store/*/l/* | /widgets/* | /client-side-redirect/* | /track/* | /affiliate-program* | /family/invite/* | /family/accept/* | /rate/orders/* | /store_manager_admin | /rest/v8/ | /login?next= | /*?*interaction_id= | /*?*item_detail_product_id= | /store/*/collections/*?*sisid= | /store/*/*?*xrs_id=,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,facebookexternalhit,Explicitly Allowed,True,explicit,,,,/assets,https://www.instacart.com/robots.txt,200,,True,False
instacart.com,DEFAULT/OTHER,Wildcard Rule (Blocked),False,wildcard,disallow,/,,/,https://www.instacart.com/robots.txt,200,,True,False
kohls.com,DEFAULT/OTHER,No Matching Rules (Implicitly Allowed),True,none,,,,,https://kohls.com/robots.txt,403,,False,True
kroger.com,DEFAULT/OTHER,No Matching Rules (Implicitly Allowed),True,none,,,,,https://kroger.com/robots.txt,0,"ReadTimeout: HTTPConnectionPool(host='www.kroger.com', port=80): Read timed out. (read timeout=15.0)",False,False
lowes.com,DEFAULT/OTHER,No Matching Rules (Implicitly Allowed),True,none,,,,,https://www.lowes.com/robots.txt,403,,False,True
macys.com,DEFAULT/OTHER,No Matching Rules (Implicitly Allowed),True,none,,,,,https://www.macys.com/robots.txt,403,,False,True
meijer.com,DEFAULT/OTHER,No Matching Rules (Implicitly Allowed),True,none,,,,,https://www.meijer.com/robots.txt,403,,False,True
michaels.com,*,Explicitly Allowed,True,explicit,,,/api/fgm/* | /api/cpm/* | /api/mik/* | /api/product/* | /api/search/v1/fgmgrsapi/* | /api/search/v1/grsapi/search/michaels/* | /classes/search* | /api/search/v1/fgm-grs-class/* | /api/search/v1/fgm-grs-project/* | /api/menu/children?url=/* | /*miksa=1*,/_next/* | /*/_next/* | /api/* | /static* | /verified* | /*/verified* | /unlock-account* | /*/unlock-account* | /supplier-sign-up-accomplish* | /buyertools* | /guest-history* | /*/guest-history* | /sms* | /*/sms* | /cart* | /*/cart* | /checkout* | /*/checkout* | /mp* | /developer-api* | /developer-account* | /classroom-enter* | /event-hub* | /rewards-signup-confirmation* | /add-missing-purchase* | /chatbot* | /store-map* | /marketing-coupon* | /search* | /*?minRating=* | /*facetFilters* | /*component=* | /*?ways=* | /*?&categoryCodePath=* | /product/bbb-* | /*?pmin=* | /*?pmax=* | /*?minRating=* | /*facetFilters* | /signin?returnUrl= | /*signup?returnUrl=* | /*?q=* | /*&q=* | /*mkdnc=1*,https://www.michaels.com/robots.txt,200,,True,False
